Text,Target,toxicity,severe_toxicity,obscene,threat,insult,identity_attack
The proposed algorithm doesn't handle symmetry breaking when two edges are equally confident (in 4.2.2 it basically scales down both edges).,C,0.00057679834,0.00012861456,0.00018440158,0.00012683254,0.00017771345,0.00014752177
This is similar to a density map approach and the problem is that the model doesn't develop a notion of instance.,C,0.00072996016,0.00011428563,0.00017781158,0.00012208364,0.00017638334,0.00013946522
"However, I am a little worried that the proposed model may be hard to reproduce due to its complexity and therefore choose to give a 6.",C,0.00062694185,0.00012257133,0.00018039228,0.00013440207,0.00017404342,0.00013968935
"However, in the paper there is no motivation about why the architecture was designed like this.",C,0.00055746123,0.00012973756,0.00018471516,0.0001281831,0.00017830207,0.00014355907
"Experimentally, paper would benefit with better comparisons and studies: 1) state-of-the-art methods haven't been compared against (e.g. ImageNet experiment compares to 2 years old method).",C,0.00053485064,0.00013171238,0.00019094604,0.00012931897,0.00017702393,0.0001434626
Comparisons to using normal AdaBoost on more complex methods haven't been studied (other than the MNIST).,C,0.00062449026,0.00012030557,0.00017565629,0.000120574536,0.00018073077,0.00014214923
Comparison to simply ensembling with random initialisations.,C,0.0005851134,0.00012763157,0.00018246158,0.000127829,0.00018375163,0.00014555371
"The proposed algorithm is essentially an ensemble algorithm, there exist several works on deep model ensemble (e.g., Boosted convolutional neural networks, and Snapshot Ensemble) should be compared against.",C,0.0005573911,0.00013540118,0.00019286384,0.00013554055,0.00017967712,0.00014797683
No empirical results on the effect of the parameter are given.,C,0.00059142,0.00012679747,0.00018666593,0.000119894896,0.00018110492,0.00014359521
"Overall, the current evaluations focus on performance and give little insight into the behaviour of the method.",C,0.0005537592,0.00013211314,0.00018428838,0.0001351526,0.00017581077,0.00014405629
"The paper also does not compare to any other techniques that attempt to deal with catastrophic forgetting and/or the changing state distribution ([1,2]).",C,0.000619761,0.00012401302,0.00017799801,0.00012951864,0.00017888105,0.00014514195
"Still, many of the design choices appear quite arbitrary and can most likely be improved upon.",C,0.0005310939,0.00013759937,0.00018511116,0.00014158123,0.0001809161,0.00014853521
There are no new things in such kind of reviews.,C,0.0006617069,0.00012139977,0.00017724384,0.00012669197,0.00017856511,0.00014309754
"In addition, the experiments section is not comprehensive enough as well the author only tested on two datasets.",C,0.0005790041,0.00012521555,0.00017888531,0.00012351135,0.00017641933,0.00014090553
"However, the paper lacks novel content.",C,0.00068090664,0.00012046146,0.00017217528,0.00012706679,0.000183739,0.00014648394
It could be that this paper belongs to another venue that is more appropriate for survey papers.,C,0.00052369706,0.0001352377,0.00018816952,0.00013590266,0.0001802781,0.00014575913
"Only 1024 examples are considered, which is by no means large.",C,0.0006037002,0.00012530715,0.0001770668,0.00012370525,0.00018071302,0.00014416016
"Please see the major comment below.  One major comment: - Despite that the work is more application oriented, the paper would have been stronger and more impactful if it includes more work on the theoretical side.",C,0.00051079737,0.0001393695,0.0001957344,0.00013560093,0.00018105883,0.00014961198
This derivation should be treated more thoroughly and carefully.,C,0.00055406283,0.00014526836,0.00019644863,0.00015445806,0.00018650581,0.00015662427
"This discussion does not appear at all in the manuscript and it would be an important limitation of the method, specially when dealing with large-scale data sets.",C,0.00054928835,0.00013173939,0.00018691919,0.00013391595,0.00017784347,0.00014388139
"It is not completely clear to me that batch-normalization takes care of the scale constant (if so, then why did XNOR-NET needed an additional scale constant?),perhaps this should be further clarified.",C,0.0005676848,0.00012994195,0.0001859066,0.00013110616,0.00018019853,0.00014381172
"Section 1, the citation format of Bengio et al. (2013) should be (Bengio et al. 2013).",C,0.00056578347,0.00013284721,0.00019835737,0.00012602145,0.0001807304,0.00014510486
" Section 2, there is an ordering mistake in introducing Han et al.'s work, DeepComporession actually comes before the DSD. ",C,0.00059802237,0.00012249142,0.00018136362,0.00012166619,0.00017605905,0.00014136713
"Although the paper gives some justiification why auto-encoder can work for domain adaptation from perspective of probalistics model, it does not give new formulation or algorithm to handle domain adaptation.",C,0.0005948237,0.00012348297,0.00017902302,0.00012508368,0.00017954406,0.00014364999
The experiments are somewhat lacking.,C,0.00066472753,0.0001210771,0.00017810258,0.00011670203,0.00018269206,0.00014312033
One concern about this paper is that it doesn't fully answer the reasons why this normalization works better.,C,0.00060355663,0.00012534301,0.0001803455,0.00012849945,0.00017557875,0.00014535815
"And there is no demonstration of reconstruction quality relative to existing models, which could be helpful for evaluating relative performance.",C,0.0005491216,0.00013540659,0.0001881986,0.00013591019,0.00018297309,0.0001474956
But the contribution seems quite limited.,C,0.00058296975,0.00013468432,0.00019520771,0.00012676144,0.00018621351,0.00014908891
"If the presented approach was an improvement over the original conceptors, the evaluation should compare the new and the original version.",C,0.00053409056,0.00013455415,0.00019014082,0.00013138888,0.0001790546,0.00014613794
This is nice but doesn't really tell me much about overcoming catastrophic forgetting.,C,0.0005942446,0.00012617247,0.0001824247,0.00012695898,0.00017873186,0.00014482591
"First, the improvement of the proposed model over the previous state of the art is limited.",C,0.00059814093,0.00012456912,0.00017939141,0.00012794009,0.00017567018,0.00014172102
"In order to show the usefulness of the elimination module, the model should be exactly built on the GAR with an additional elimination module (i.e. after removing the elimination module, the performance should be similar to GAR but not something significantly worse with a 42.58% accuracy).",C,0.0005515755,0.00013122072,0.00018712891,0.00012811394,0.00018037096,0.0001460247
These words should be reserved to studies of Channel Capacity/Source Coding `a la Shannon.,C,0.0005386162,0.0001333395,0.0001841891,0.00013837621,0.00017610354,0.00014611286
Recent NN toolbox can easily compute the exact gradient and use it for the penalization but this is not clearly discussed even in appendix.,C,0.0005835226,0.00012458362,0.00018361153,0.00012727754,0.00017751547,0.00014001594
"On the negative side there is very limited innovation in the techniques proposed, that are indeed small variations of existing methods.  ",C,0.00061954925,0.00012543592,0.00018049242,0.00012733132,0.00017742492,0.00014546173
I still can not see how previous work by Balestriero and Baraniuk 2017 motivates and backups the proposed method.,C,0.0006990463,0.000115262745,0.00016863523,0.00011890946,0.00017607231,0.00014512811
"Notations in eqns (2) and (3) are not fully explained (e.g., boldface c).",C,0.00061514816,0.00012294627,0.0001871753,0.00011925546,0.00017890408,0.00014248659
I think the quality of the paper should be further improved by addressing these problems and currently it should be rejected.,C,0.00056209747,0.00013623404,0.00018264503,0.00014931639,0.00018196381,0.000153129
"However, some implementation details are missing, which makes it difficult to assess the quality of the experimental results.",C,0.00053467986,0.00013829152,0.0001910116,0.00013674669,0.00018193101,0.00014853323
The positional attention is rather unclear and it would be better to revise it.,C,0.000578439,0.00013262712,0.00018586601,0.00014078143,0.00018411344,0.00014859499
"This a simple example, but a lot of things in this paper is too briefly described and their impact not really evaluated. ",C,0.00056519674,0.00013126527,0.00019502538,0.00012795694,0.0001805704,0.00014398461
"On the negative side, the paper fails to make a strong case for significant impact of this work; the solution to this, of course, is not overselling benefits, but instead having more to say about the approach or finding how to produce much better experimental results than the comparative techniques.",C,0.0006174007,0.00012209738,0.0001789667,0.00012247868,0.00017504401,0.00014510694
"In my opinion, the authors should have put the focus on the DU4AC algorithm which get rids of this assumption.",C,0.0006608435,0.00011877948,0.00017427659,0.00012546343,0.00017682975,0.00014379046
"On the negative side, from what I can tell, the authors don't seem to have introduced any fundamentally new architectural choices in their neural network, so the contribution seems fairly specific to mastering StarCraft, but at the same time, the authors don't evaluate how much their defogger actually contributes to being able to win StarCraft games.",C,0.00063830387,0.00012143925,0.0001740685,0.000128535,0.00017901533,0.00014648701
The evaluation is a bit limited to two specific downstream prediction tasks.,C,0.00057934993,0.0001319389,0.00018938884,0.00013440476,0.00018200614,0.00014497708
So the attack that the authors are proposing does not make sense and my take is that we should see significant changes before they can make sense.,C,0.00066384126,0.0001169257,0.00017123813,0.00012433012,0.00017539352,0.000142468
"Hence, the contribution of this paper is limited, although the authors claim two differences between their work and the existing ones.",C,0.00056547613,0.00013056795,0.00018848934,0.00012946481,0.00017921942,0.00014490963
No new insight is being discussed.,C,0.000589986,0.00012822944,0.00019109265,0.00012456685,0.00017802024,0.00014287599
Sec 6  Nothing too insightful is said about the RNN Model.,C,0.0005938975,0.00012381854,0.00018046211,0.0001232115,0.00017929959,0.00014150226
However comparisons are lacking and the paper is not presented very scientifically.,C,0.00060055614,0.00012814716,0.00018085884,0.00013004719,0.00018464649,0.00014766841
"However, the experimental evaluation is globally limited,  hyperparameter tuning on test which is not fair.",C,0.0005747908,0.00012861469,0.00018334646,0.00013073526,0.00018023238,0.0001468981
Cons -Experimental evaluation limited,C,0.0006293173,0.000121256184,0.00018784792,0.00011849405,0.0001787946,0.00014226206
The large scale aspect lacks of thorough analysis.,C,0.0006400766,0.0001242923,0.00017829816,0.000121502606,0.00018300572,0.00014551639
"The paper presents 2 contributions but at then end of the day, the development of each of them appears limited.",C,0.0005543415,0.00013025221,0.00018596243,0.00013270884,0.00017885154,0.00014478146
"However, the fact that no convergence rate is given makes the result weak.",C,0.00083939434,0.00010919899,0.0001716298,0.000119342825,0.0001855349,0.00014438441
"This can be coherent with the problem of Domain Adaptation that can be NP-hard even under the co-variate shift assumption (Ben-David&Urner, ALT2012).",C,0.00063448696,0.00012359124,0.00018094973,0.00013066859,0.00017771345,0.00014583643
This point is not very clear and we do not know how many source instances are used to compute the mapping - the mapping is incomplete on this point,C,0.0006030032,0.0001268161,0.00017917005,0.000142788,0.00018148903,0.00014405463
"The performance comparison to the algorithm of Genevay et al. is somewhat limited: it is only on one particular problem, with three different hyperparameter settings.",C,0.0005660987,0.00013226717,0.00018900441,0.00013187299,0.00018188905,0.00014726148
"Typos --------  1. Section 2, paragraph 3 : is given in Figure 1 -> is given in Algorithm 1  ",C,0.0006884201,0.00011433076,0.00018413573,0.00011634591,0.00017521884,0.00013451131
But this benefit to the researchers does not seem to be strong enough for the acceptance at ICLR'18.,C,0.0005742082,0.00012919029,0.00018175399,0.00013052027,0.00017975185,0.00014849854
I would have been more enthusiastic if the authors had proposed a way to combine the training space exploration as well as removing redundant traces together to make the whole process more scalable and done experiments on reasonably sized data.,C,0.00050082826,0.00014336933,0.0001936874,0.00014886106,0.0001829204,0.00015133386
"The contribution from the RL perspective is limited, in the sense that the authors simply applied standard models to predict a bunch of labels (in this case, emotion labels).",C,0.0005401475,0.00013304003,0.00018908229,0.00012930638,0.00017782158,0.00014505645
"Concerning the related work, the authors didn't mention the Universal Value Function Approximation (Schaul et al, @ICML 2015) which precisely extends V and Q functions to generalize over goals.",C,0.00056986115,0.00012843857,0.0001865903,0.00012669257,0.0001759612,0.00014453041
"Since the paper does not provide significant theoretical or algorithmic contribution, at least more realistic and diverse experiments should be performed. ",C,0.0005296357,0.0001393149,0.00019585538,0.00014222761,0.00018052271,0.00014867847
"While this model is proposed as an extension of Kohonen's self-organising map (SOM), the paper fails to mention, or compare with, several historically important extension of SOM, which should perhaps at least include the generative topographic mapping (GTM, Bishop et al. 1998), an important probabilistic generalisation of SOM.",C,0.0006178189,0.00012282803,0.00018071938,0.00012352207,0.00017719516,0.00014299291
Quantitative analysis: I would suggest reporting confidence intervals;    perhaps just the 1st standard deviation over the accuracies for the true and    'adversarial' labels -- the min and max don't help too much in understanding,C,0.00055887183,0.00012680545,0.00018142433,0.00012672337,0.00017623977,0.00014299361
But it doesn't explore them yet in detail.,C,0.0005818767,0.0001321905,0.00019538275,0.00012612653,0.00018341657,0.0001461254
"Also, I believe the Z should be a vector, not a set. ",C,0.0006578408,0.00012252985,0.00017981388,0.000121653895,0.00017985934,0.00014391844
Weaknesses: - The paper is long (10 pages) but relatively lacks substances.,C,0.001012153,0.00010302694,0.00016672318,0.00011536225,0.00018787944,0.0001470182
Minor: - Probably figure 4 can be drawn better.,C,0.000573381,0.00013080671,0.00019297584,0.00013366807,0.0001830359,0.00014264403
The paper did not discuss these related work and did not compare the performances.,C,0.0005801995,0.0001293599,0.00018469595,0.00012749119,0.0001808747,0.00014654052
"Clarity: * Eqn. 5, LHS can be written more clearly as hat{a}_k.",C,0.00073431566,0.00010911697,0.0001863668,0.00011523604,0.000179763,0.00012864007
In Table 2 the difference between inception scores for DCGAN and this approach seems significant to ignore.,C,0.00056579773,0.0001276564,0.00018211672,0.00012738233,0.00017999059,0.00014532726
"Because the tasks are not widely explored in the literature, it could be difficult to know how crucial exploiting graphically structured information is, so the authors performed several ablation studies to analyze  this out.",C,0.00054577005,0.00013471168,0.00019081336,0.00013566301,0.00018187205,0.00014689656
"For example, the model does not guarantee to be able to convert resulting indices to actual words (i.e., there are multiple words that have completely same indices, such as rows 4 and 6 in Table 5), and also there is no trivial method to restore the original indices from the composite vector.",C,0.00061398634,0.00012327521,0.00018149959,0.00012302672,0.00017816934,0.0001437906
The empirical evaluation is on the weak side and the rich properties of the model are not really shown off.,C,0.0006826395,0.000118212585,0.00017426944,0.00012417905,0.00018132437,0.00014477222
"This model is a relatively simple extension of the Neural Statistician, so the novelty of the idea is not enough to counterbalance the lack of quantitative evaluation.",C,0.0006023923,0.00012550171,0.00017981733,0.00012873874,0.0001819017,0.00014406687
I do not think the empirical results provide enough evidence that it is a useful/robust method.,C,0.00059629587,0.0001247429,0.00017457812,0.00012854859,0.00017595953,0.00014483476
"As a last minor comment, the authors should specify explicitly what the shaded areas are in Fig. 4b,c.",C,0.0005436792,0.00013163831,0.00018605875,0.00013493202,0.00017821607,0.00014289982
Minor comments - typos: a first application or this => a first application of this (p.2) - qualitative quality (p.2).,C,0.0005668376,0.00012879669,0.00019302295,0.00012147491,0.0001795629,0.00014348024
The lack of completeness (definitions of tasks and robustness) also makes the paper less impactful than it could be.,C,0.0006525012,0.000119028926,0.00017513365,0.00012429539,0.00018250367,0.00014119173
There are many small errors in syntax;  it would be best to have this paper carefully proofread.,C,0.0006277069,0.00012879459,0.00016914846,0.00014894,0.00019449946,0.0001531058
"The exact relationship between the logical formulas and the stochastic trajectories of the MDP is not described in detail here, but relies on a robustness metric, rho.",C,0.00064523774,0.00011794619,0.00018315148,0.00011935192,0.0001782968,0.0001366217
"I see several issues: (i) It seems that you are not doing much with a SDE, as you diredctly jump to the discretized version (and ignore discussions of it's discretization).",C,0.00061845046,0.00012047019,0.0001754698,0.00012323254,0.00017871875,0.00014015779
"One important contribution of the paper is about optimal batch sizes, but related work in this direction is not discussed..",C,0.00053837494,0.00013629538,0.00020009739,0.00013318638,0.00018062704,0.00014588553
"One would expect more information to strictly improve performance,   but the results are a bit mixed (perhaps due to convergence to local optima and both actor and critic being learned at same time,    or the Gaussian assumptions, etc.).",C,0.0005557074,0.00013334065,0.0001919469,0.00012869357,0.00018209797,0.00014636344
"I think the main technical concerns with the paper is that the technique only applies to a linear model, and it doesn't sound the techniques are much beyond Kawaguchi'16.",C,0.0005581681,0.00013078652,0.00019016385,0.00012807705,0.00017835053,0.00014424721
"I think title is misleading, as the more concise results in this paper is about linear networks I recommend adding linear in the title i.e. changing the title to ... deep LINEAR networks",C,0.0005638763,0.00013061352,0.0001903734,0.00013439413,0.00017804062,0.00014565437
"The right part of the figure should be better described in the text or in the caption, I don't understand well what this illustrates.",C,0.0005494899,0.00013239676,0.00019009352,0.00013313,0.00017850433,0.000142991
There is no report of results on huge datasets like big Imagenet which takes a lot of time for deep training and we need automatic advance stopping algorithms to tune the hyper parameters of our model on it.,C,0.00058718945,0.00012746544,0.0001809118,0.00013418669,0.00017887884,0.00014394095
"It's better to explain this part in more details, possibly with some equations. It is hard to understand the difference.  ",C,0.0005729055,0.0001338003,0.00019774177,0.00013010624,0.0001824553,0.00014582308
But as a standard application of attention lacks novelty.,C,0.00059925596,0.00012537217,0.00018462095,0.0001209293,0.00017656069,0.00014170223
"Most of their experimentation is on microphone arrays with attention directly over magnitude-based input features, which cannot utilize the most important feature for signal separation using microphone arrays---signal phase.",C,0.0005630106,0.00013137398,0.0001889543,0.00013118995,0.00018070148,0.00014635785
"The winning system has a WER of only 5.8%(vs. 33.4% for the baseline system), while more than half of the submissions to the challenge were able to cut the WER of the baseline system in half or better! ",C,0.00076814543,0.000111571026,0.00017488451,0.00011782502,0.00018466814,0.00014307747
Significance:  It is hard to determine how significant the work is since the authors only compare with a single baseline and leave aside previous work on efficient exploration with Thompson sampling based on variational approximations.,C,0.0005550092,0.00013102505,0.00018059139,0.00013510944,0.00018185019,0.00014678524
"In this sense, I agree with the authors that the evaluation protocol for long-tailed datasets can't be just based on average accuracy, however, the protocol proposed requires to train the model several times, therefore, it does not scale properly to large datasets that are the common rule in the deep learning world.",C,0.0005614073,0.00013113617,0.00018572906,0.0001349391,0.00017654116,0.00014705479
The downsampling experiment in Section 5.1 seems to indicate the contrary: downsampling the memory should lead to position aliasing which seems to indicate that the agent is not using its memory to store the map and its own location.,C,0.0006536358,0.000116729185,0.00017416812,0.000120843884,0.00018107402,0.00014232473
"On the other hand, the proposed method is also specific to navigation tasks in 2D or 3D environment, which is hard to apply to more general memory-related tasks in non-spatial environments.",C,0.0006012471,0.00012907061,0.00018220636,0.00013570777,0.00018052822,0.00014733705
"But could be improved with some more details on the mathematical derivations (e.g., explaining where the constraints on alpha come from), and on the experiments (it is not entirely clear how the distributions of accuracies were obtained). ",C,0.00054154557,0.00013723773,0.00020107222,0.00012783619,0.00018322693,0.00014807901
"The authors should also avoid uninformative adjectives, clutter, and vague terms throughout the manuscript such as 'vital importance' or 'little room for fine-tuning'.",C,0.0005963518,0.00013059609,0.00017733208,0.00013908393,0.0001850838,0.000147322
The presentation of the paper can be improved a bit.,C,0.0005458895,0.00013752382,0.00019558516,0.00013807701,0.0001831644,0.00014815993
"The authors chose to study only random instances which are known to be bad representatives of real-world problmes, instead of picking a standard benchmark problem. ",C,0.00060762954,0.00012479548,0.00017562881,0.0001245266,0.00018165229,0.00014649652
"Furthermore, the insights on how the network is actually solving the problems and how the proposed components contribute to the solution are minimal, if any.  ",C,0.000541408,0.0001340115,0.00018953499,0.00013283025,0.0001798619,0.00014763293
"The proposed method seems to require a set of input/output examples even during evaluation (if my understanding is correct), which has limited practical applications.",C,0.00055556145,0.00013043244,0.00018678023,0.00012687924,0.00017720142,0.00014362711
"In terms of numerical stability, though experimental results were reported, there is no theoretical analysis.",C,0.00055623386,0.00013454416,0.00019409857,0.00012984435,0.00018200006,0.00014895618
The experiments are quite limited.,C,0.0006250571,0.00012643587,0.0001837646,0.00012270664,0.00018045386,0.00014509242
"For example, the phrase ""continuous input sequence"" does not make sense; maybe you mean ""input sequence of real valued quantities"".  ",C,0.0005971908,0.00012407004,0.00018339088,0.00012456317,0.00017587063,0.00014076143
"Since there are only two baselines are compared to the proposed method, this claim seems too general to be true.",C,0.000605582,0.00012369934,0.00017765415,0.00012289938,0.00017709349,0.00014284847
"The authors fail to include the most standard baseline attack, namely FSGM.",C,0.0007411138,0.00011040811,0.00017338502,0.00011359223,0.00017680397,0.00013897284
"Actually, authors only consider synthetic (noise-free) data belonging to one class only, thus not including the factors of variations related to noise and/or different classes.",C,0.00059600524,0.00012589798,0.00017561826,0.00012753729,0.00018011006,0.00014608612
Language: the paper needs some careful editing to correct numerous language/grammar issues.,C,0.0005395223,0.00013518689,0.00018319095,0.00013825673,0.00018344808,0.0001486045
Major issues with the paper:  - Lack of reliable experiment section.,C,0.00062315277,0.00012129551,0.00018101912,0.00011963588,0.00017948911,0.00014127928
"Dataset is too small (2000 total samples), and model training is not described with enough details in terms of hyper-parameters tuned.  ",C,0.00067107024,0.000117153824,0.00017342702,0.00012148257,0.00018057057,0.00014186515
I found this statement to be a bit unclear and did not really describe what $g$ does; of course my understanding may be incorrect so a clarification on this statement would be helpful.,C,0.0014432342,0.000111217836,0.00029993244,0.00010967694,0.00020005467,0.00013301542
I feel that the text is often redundant and that it could be simplified a lot.,C,0.00057995104,0.00012872842,0.00017999469,0.0001350368,0.00017960485,0.00014583838
Thus I think this paper is below the acceptance threshold.,C,0.0005999146,0.00012299728,0.00017791468,0.00012203069,0.00017541058,0.00014344508
"However, where the paper falls a bit short is in the discussion / outlook in terms of suggestions of how one can go about tackling these shortcomings.  ",C,0.0006253261,0.00012348956,0.0001714015,0.00013511576,0.00018175607,0.00014520147
"as I explain below, I believe there is an underlying assumption that is not considered.",C,0.0005427149,0.00013549636,0.00018907741,0.0001346729,0.000178631,0.00014534914
but could certainly do with more explanations.,C,0.00060759275,0.00012794693,0.00018761022,0.00012015251,0.00018342989,0.00014318954
"Some selections, which are presented in the papers are not explained, for example, the gradient penalty, the choice of lambda and the choice of points for gradient computation.",C,0.00054998405,0.00013106842,0.00018761201,0.00012930516,0.0001806565,0.0001480327
"The authors disclosed their identity and violated the terms of double blind reviews. Page 2 In our previous work (Aly & Dugan, 2017)  Also the page 1 is full of typos and hard to read.",C,0.000755519,0.00010935383,0.00017234053,0.0001109123,0.00017634836,0.00013696359
"Again, due to lack of equations, I don't completely understand the last paragraph of 3.2, I suggest re-writing it (as well as some other parts) in a more explicit way.",C,0.00056860136,0.00012845069,0.00018573667,0.00012606315,0.00017738603,0.00014186623
The second part of the paper seems to be a bit disconnected to the quadratic function analysis.,C,0.0005858763,0.00012607577,0.00018902496,0.00012150458,0.00018158372,0.00014373384
"Our results below provide more evidence for making this transition. However, no other work on inference networks is directly cited.",C,0.00054017996,0.00013396934,0.00018965846,0.00013460717,0.000178553,0.00014726626
"However, there is no comparison with other approaches in the literature.",C,0.0005851316,0.00012953668,0.00018547123,0.00012968783,0.00017847949,0.00014466168
"However, this is where I have issues with the work:  1) In all quantitative results, Chekhov GAN do not significantly beat unrolled GAN.",C,0.00076055573,0.000112433976,0.00017558175,0.00012476752,0.00018527998,0.00014125825
"I suggest the authors to either discuss why Chekhov GAN is obviously superior and hence no experiments are needed, or compare them experimentally.",C,0.00058346783,0.00012743201,0.00017787024,0.00012917613,0.00018105659,0.00014767206
"So it is not entirely convincing that the practical Algo 2 works better for the reason suggested by the theory, nor it drastically improves practical results that it could become the standard technique in the literature.",C,0.00079662027,0.00010687074,0.00017495506,0.00010763483,0.00018535843,0.00014185987
Since the main contributions are two algorithms for stable SGD it is not clear how one can formally say that they are stable. For this a formal problem statement is necessary.,C,0.00054311,0.00013323604,0.00018372148,0.0001364613,0.00017769769,0.00014548725
"In particular one sentence that can be misleading: ""Given a classifier, one common way to generate an adversarial example is to perturb the input in direction of the gradient..."" You should explain that given a classifier with stochastic output, the optimal way to generate an adversarial example is to perturb the input proportionally to the gradient. ",C,0.0006438525,0.000118195574,0.00017725382,0.0001247624,0.00017806677,0.00013905
The practical way in which the adversarial examples are generated is not known to the player.,C,0.00069190474,0.0001141016,0.00017294433,0.00011757102,0.00018483796,0.00013739591
Would be good to see the performance against other forms of adversarial attacks as well if they exist.,C,0.00077266933,0.00011553807,0.00016998744,0.00013997935,0.00018078678,0.00014503958
"Please find my detailed comments/questions/suggestions below:  1) IMO, the paper could have been written much better.",C,0.00050993677,0.00013846043,0.00019013394,0.00014226315,0.00017995042,0.00014568896
The overall significance of the results is not very strong since the paper focuses solely on experiments conducted on very limited data and artificially manipulated data.,C,0.0005550438,0.00013411607,0.00018112926,0.00013771279,0.00018246888,0.00015057043
The mode collapse issue is never discussed elsewhere in the paper.,C,0.0006092091,0.00012291626,0.00018499311,0.00012213977,0.00017849445,0.0001418051
Some typos     - page 4: some duplicate words in discriminative embedding session     - page 4: auxliary -> auxiliary     - page 7: tescting -> testing,C,0.0007143299,0.000112406,0.00017759876,0.00012392414,0.0001794087,0.00013587209
"Without comparison to stronger baselines and with results only on 1 task constructed by the authors, we have to recommend rejection.",C,0.00053064,0.00013411198,0.00018532167,0.00013331459,0.00017861449,0.00014849019
"The architecture does seem to work well on the associative retrieval task, but it is not clear yet if this will also be true for other types of tasks.",C,0.0005721508,0.00012807864,0.00018390517,0.00012799805,0.00017792148,0.00014458335
"However, no comparison is clearly made.",C,0.00058520853,0.00013071482,0.00018955956,0.00012668593,0.0001826649,0.00014399449
even if no methodological novelty has been introduced (this is also a cons!),C,0.00071223045,0.000112872476,0.00018269067,0.00011356603,0.00017538582,0.00013533031
"Though this is an important direction to investigate, there are several issues:  1. Comparison with previous results is misleading: a.t1-bit weights and floating point activations: Rastegari et al. got 56.8% accuracy on Alexnet, which is better than this paper 1.4bit result of 55.2%. b.tHubara et al. got 51% results on 1-bit weights and 2-bit activations included also quantization first and last layer, in contrast to this paper. ",C,0.0005670916,0.00012693902,0.00019028121,0.0001232484,0.00017688861,0.0001410386
The review of the literature is inaccurate.,C,0.00070574577,0.000117422234,0.00017989021,0.000116802454,0.00018065597,0.00014248728
"The description of the Heterogeneous Bitwidth Binarization algorithm is interesting and simple, and potentially can be practical, However it also adds more complication to real world implementations, and might not be an elegant enough approach for practical usages.",C,0.00064564677,0.00011785086,0.00018296088,0.000118825694,0.0001771232,0.00014050196
The method resembles quite a lot the Grad-CAM method and the conclusions from the experiment (shallow layers are robust enough to adversarial examples and middle layers ....) seem shallow as well.,C,0.00061417394,0.00012363921,0.00018105003,0.00012386034,0.00017966035,0.00014251581
"Overall, this reviewer leans towards rejecting this paper due to its limited contribution/novelty and the incomprehensive experiment results.",C,0.00064857135,0.000120582365,0.00016982673,0.00012825475,0.00017815354,0.00014559549
"Despite of its simplicity, there are no discussions/empirical comparisons with other approaches, and simple ablative analysis such as performance of detector with and without saliency maps.    ",C,0.0006125733,0.0001238633,0.00017911573,0.00012604741,0.00018168314,0.00014270279
" The mathematical notation needs a bit of improvement. E.g. argmin, sgn, min, etc. should be set in roman and parentheses should be enlarged to match the size of the enclosed expressions",C,0.0005699144,0.00012856723,0.00018458716,0.00013234804,0.00018164536,0.00014306084
The writing needs improvement and the paper in general needs some copy editing.,C,0.00056987366,0.00013147572,0.00018117971,0.00013341442,0.00018449513,0.00014820954
But unfortunately doesn't show any results even qualitative like generated samples for other  work on next frame video prediction.,C,0.000627099,0.000121088655,0.00018114931,0.00012357025,0.00017733073,0.00014021769
"However, I don't think the authors explore the idea well enough -- they simply appear to propose a non-parametric way of learning the stochastic model (sampling from the training data z_i's) and do not compare to reasonable alternative approaches. ",C,0.0005775636,0.00012622085,0.00018110854,0.00012669548,0.0001769205,0.00014427114
"The datasets are too small with observations in low dimensions, and I found it not very fair to consider LSTM in such settings.",C,0.00062461646,0.00012333493,0.00017467486,0.00012923761,0.00018018016,0.00014649358
I am a bit surprised that you have not discussed it in the paper not to mention provided a baseline to compare your method to.,C,0.00053574966,0.0001317036,0.00018194385,0.00013314727,0.00017593637,0.00014348366
No training details are provided.,C,0.0005979583,0.00012895079,0.00018773745,0.00012622915,0.00018617517,0.00014193876
"It is really interesting, so improving the quality of this figure will really help.",C,0.0005501342,0.00013936724,0.00019780078,0.00013968987,0.00018142017,0.0001475454
Main weakness of the paper:  - Missing many IC systems citations and comparisons (see https://competitions.codalab.org/competitions/3221#results),C,0.00085107115,0.00010762312,0.00017138613,0.00011520945,0.00018034756,0.0001444187
The experimental results are not well explained and there is not enough analysis of the results.,C,0.00065283396,0.00012078708,0.00017463222,0.00012308727,0.0001795158,0.00014435798
"however the presentation of tables and figures could be done better, for example, Fig. 2 is referred  to in page 3,  Table 2 which contains results is referred to on page 5, Fig 4 is referred to in page 6 and appears in page 5, etc.",C,0.000558588,0.00013184985,0.00019308002,0.00013382813,0.0001802659,0.00014414739
The authors are advised to do a thorough survey of the relevant works in Multimedia and computer vision community.,C,0.00051643245,0.0001414208,0.00019369627,0.00014492524,0.0001808968,0.00015234793
The experiments are also not enough.,C,0.00086353126,0.000108053784,0.00016962492,0.00010926044,0.00018229341,0.0001446632
"Overall, I would like to vote for a weakly acceptance regarding this paper.",C,0.0005177702,0.00013992598,0.00019090161,0.00014515828,0.00017666645,0.00015288171
It would be better to present accuracy as for the other tables/experiments,C,0.00058439723,0.00012882396,0.00018538776,0.00014209896,0.00017814046,0.0001405061
The performance is not strong enough to warrant acceptance by itself.,C,0.0006068607,0.00012581829,0.00017841977,0.00012622784,0.00017829152,0.00014426165
